"MarkettypeID","TradingMonth","Portfolios","RiskPremium1","RiskPremium2","SMB1","SMB2","HML1","HML2","RMW1","RMW2","CMA1","CMA2"
"P9709","2017-06","2","0.038083","0.037083","-0.009554","-0.008992","-0.012458","-0.013381","-0.002445","-0.001311","-0.002953","-0.004173"
"P9709","2017-06","3","0.038083","0.037083","-0.017111","-0.015692","-0.002682","-0.005270","-0.001886","-0.001247","-0.006880","-0.006786"
"P9713","2017-06","1","0.040083","0.039083","-0.007018","-0.006569","-0.015505","-0.017188","-0.002851","-0.002520","-0.014486","-0.014227"
"P9713","2017-06","2","0.040083","0.039083","-0.006807","-0.006688","-0.013494","-0.014876","-0.004651","-0.004361","-0.003243","-0.004469"
"P9713","2017-06","3","0.040083","0.039083","-0.015917","-0.014905","-0.003302","-0.006307","-0.004429","-0.005064","-0.008803","-0.009201"
"P9714","2017-06","1","0.038083","0.037083","-0.009549","-0.008653","-0.013224","-0.015008","-0.003184","-0.003056","-0.012710","-0.012444"
"P9714","2017-06","3","0.038083","0.037083","-0.017111","-0.015692","-0.002682","-0.005270","-0.001886","-0.001247","-0.006880","-0.006786"
"P9714","2017-06","2","0.038083","0.037083","-0.009554","-0.008992","-0.012458","-0.013381","-0.002445","-0.001311","-0.002953","-0.004173"
"P9709","2017-07","3","0.033083","0.022083","-0.026806","-0.031174","0.023987","0.019731","0.003035","-0.001257","0.038135","0.032995"
"P9709","2017-07","2","0.033083","0.022083","-0.043103","-0.045800","0.031670","0.028119","-0.006671","-0.016208","0.018844","0.014712"
"P9709","2017-07","1","0.033083","0.022083","-0.041675","-0.044581","0.046238","0.039139","-0.025521","-0.037067","0.036536","0.029716"
"P9713","2017-07","1","0.037083","0.028083","-0.033058","-0.036204","0.042230","0.031810","-0.021779","-0.035804","0.029287","0.022889"
"P9713","2017-07","3","0.037083","0.028083","-0.019682","-0.023975","0.022337","0.016590","0.001932","-0.002415","0.033501","0.029294"
"P9713","2017-07","2","0.037083","0.028083","-0.034120","-0.036985","0.029280","0.022286","-0.005761","-0.017846","0.015021","0.010957"
"P9714","2017-07","1","0.033083","0.022083","-0.041675","-0.044581","0.046238","0.039139","-0.025521","-0.037067","0.036536","0.029716"
"P9714","2017-07","3","0.033083","0.022083","-0.026806","-0.031174","0.023987","0.019731","0.003035","-0.001257","0.038135","0.032995"
"P9714","2017-07","2","0.033083","0.022083","-0.043103","-0.045800","0.031670","0.028119","-0.006671","-0.016208","0.018844","0.014712"
"P9709","2017-08","2","0.028083","0.032083","0.009298","0.011745","-0.004900","-0.005655","-0.004369","-0.002077","-0.004223","-0.003234"
"P9709","2017-08","3","0.028083","0.032083","0.010933","0.011498","-0.010478","-0.008283","-0.004513","-0.004644","0.002195","0.000222"
"P9709","2017-08","1","0.028083","0.032083","0.006923","0.009921","-0.012070","-0.010465","-0.014608","-0.012334","0.006669","0.006594"
"P9713","2017-08","3","0.025083","0.028083","0.006566","0.007228","-0.008361","-0.005272","-0.005110","-0.005264","0.006062","0.003506"
"P9713","2017-08","2","0.025083","0.028083","0.004649","0.007108","-0.001288","-0.000148","-0.004994","-0.001885","-0.000246","-0.000018"
"P9713","2017-08","1","0.025083","0.028083","0.003076","0.005857","-0.006927","-0.003448","-0.013207","-0.010908","0.013067","0.011837"
"P9714","2017-08","2","0.028083","0.032083","0.009298","0.011745","-0.004900","-0.005655","-0.004369","-0.002077","-0.004223","-0.003234"
"P9714","2017-08","3","0.028083","0.032083","0.010933","0.011498","-0.010478","-0.008283","-0.004513","-0.004644","0.002195","0.000222"
"P9714","2017-08","1","0.028083","0.032083","0.006923","0.009921","-0.012070","-0.010465","-0.014608","-0.012334","0.006669","0.006594"
"P9709","2017-09","3","0.005083","0.005083","-0.001688","-0.001119","-0.017236","-0.017558","-0.001084","-0.001177","-0.019154","-0.020987"
"P9709","2017-09","1","0.005083","0.005083","0.004666","0.004590","-0.024980","-0.033477","0.003640","0.004758","-0.020578","-0.019831"
"P9709","2017-09","2","0.005083","0.005083","0.005403","0.005384","-0.021577","-0.024988","0.002474","0.004607","-0.009783","-0.010922"
"P9713","2017-09","3","0.005083","0.004083","-0.004575","-0.004257","-0.013962","-0.013543","-0.000503","-0.000559","-0.018350","-0.020585"
"P9713","2017-09","1","0.005083","0.004083","0.000397","-0.000287","-0.021370","-0.029282","-0.000045","0.001399","-0.019813","-0.019284"
"P9713","2017-09","2","0.005083","0.004083","0.001198","0.000464","-0.019868","-0.023066","-0.000123","0.001255","-0.007427","-0.009037"
"P9714","2017-09","3","0.005083","0.005083","-0.001688","-0.001119","-0.017236","-0.017558","-0.001084","-0.001177","-0.019154","-0.020987"
"P9714","2017-09","1","0.005083","0.005083","0.004666","0.004590","-0.024980","-0.033477","0.003640","0.004758","-0.020578","-0.019831"
"P9714","2017-09","2","0.005083","0.005083","0.005403","0.005384","-0.021577","-0.024988","0.002474","0.004607","-0.009783","-0.010922"
"P9709","2017-10","2","0.015083","0.012083","-0.049474","-0.043713","-0.004304","0.001517","0.025748","0.032725","-0.028800","-0.028823"
"P9709","2017-10","3","0.015083","0.012083","-0.043255","-0.039650","0.005710","0.008864","0.020971","0.024784","-0.026829","-0.024307"
"P9709","2017-10","1","0.015083","0.012083","-0.050302","-0.044130","-0.008992","-0.004096","0.036765","0.047031","-0.037560","-0.035690"
"P9713","2017-10","3","0.018083","0.015083","-0.042848","-0.038924","0.005324","0.007408","0.018251","0.022312","-0.032389","-0.029983"
"P9713","2017-10","1","0.018083","0.015083","-0.050297","-0.043558","-0.011584","-0.008155","0.026897","0.038050","-0.043150","-0.040951"
"P9713","2017-10","2","0.018083","0.015083","-0.048338","-0.041965","-0.006366","-0.001816","0.021312","0.029594","-0.031928","-0.032204"
"P9714","2017-10","2","0.015083","0.012083","-0.049474","-0.043713","-0.004304","0.001517","0.025748","0.032725","-0.028800","-0.028823"
"P9714","2017-10","1","0.015083","0.012083","-0.050302","-0.044130","-0.008992","-0.004096","0.036765","0.047031","-0.037560","-0.035690"
"P9714","2017-10","3","0.015083","0.012083","-0.043255","-0.039650","0.005710","0.008864","0.020971","0.024784","-0.026829","-0.024307"
"P9709","2017-11","1","-0.022917","-0.030917","-0.049416","-0.049673","0.033046","0.024344","0.018779","0.012283","0.009531","0.007827"
"P9709","2017-11","3","-0.022917","-0.030917","-0.037364","-0.038556","0.014619","0.011919","0.024831","0.018728","0.007228","0.005830"
"P9709","2017-11","2","-0.022917","-0.030917","-0.052727","-0.052485","0.019889","0.015523","0.021044","0.014207","0.005184","0.004277"
"P9713","2017-11","3","-0.020917","-0.028917","-0.035239","-0.036231","0.013565","0.010910","0.028333","0.021857","0.006647","0.004420"
"P9713","2017-11","1","-0.020917","-0.028917","-0.047834","-0.048209","0.032740","0.024188","0.023908","0.017836","0.007434","0.004579"
"P9713","2017-11","2","-0.020917","-0.028917","-0.050831","-0.050655","0.019013","0.014454","0.025392","0.017211","0.003741","0.001956"
"P9714","2017-11","1","-0.022917","-0.030917","-0.049416","-0.049673","0.033046","0.024344","0.018779","0.012283","0.009531","0.007827"
"P9714","2017-11","3","-0.022917","-0.030917","-0.037364","-0.038556","0.014619","0.011919","0.024831","0.018728","0.007228","0.005830"
"P9714","2017-11","2","-0.022917","-0.030917","-0.052727","-0.052485","0.019889","0.015523","0.021044","0.014207","0.005184","0.004277"
"P9709","2017-12","1","0.003083","0.000083","-0.024078","-0.021514","-0.003934","-0.001281","0.018336","0.019731","-0.019496","-0.021743"
"P9709","2017-12","3","0.003083","0.000083","-0.020249","-0.017597","-0.002179","-0.000223","0.014019","0.018178","-0.007018","-0.006795"
"P9709","2017-12","2","0.003083","0.000083","-0.025384","-0.022612","-0.004835","-0.003480","0.012878","0.014078","-0.014080","-0.015922"
"P9713","2017-12","2","0.005083","0.002083","-0.026527","-0.023483","-0.005283","-0.004401","0.009411","0.011170","-0.015090","-0.017689"
"P9713","2017-12","1","0.005083","0.002083","-0.025007","-0.022239","-0.002633","-0.000873","0.016068","0.018526","-0.022703","-0.025583"
"P9713","2017-12","3","0.005083","0.002083","-0.021845","-0.018856","-0.001706","-0.000324","0.011000","0.015686","-0.007881","-0.007995"
"P9714","2017-12","1","0.003083","0.000083","-0.024078","-0.021514","-0.003934","-0.001281","0.018336","0.019731","-0.019496","-0.021743"
"P9714","2017-12","3","0.003083","0.000083","-0.020249","-0.017597","-0.002179","-0.000223","0.014019","0.018178","-0.007018","-0.006795"
"P9714","2017-12","2","0.003083","0.000083","-0.025384","-0.022612","-0.004835","-0.003480","0.012878","0.014078","-0.014080","-0.015922"
"P9709","2018-01","3","0.050083","0.037083","-0.049816","-0.048631","0.043177","0.040882","0.036178","0.032015","0.010798","0.010911"
"P9709","2018-01","1","0.050083","0.037083","-0.078244","-0.074875","0.070895","0.069616","0.045965","0.040195","0.006421","0.011029"
"P9709","2018-01","2","0.050083","0.037083","-0.081345","-0.076868","0.057646","0.055854","0.036278","0.031783","-0.013136","-0.010321"
"P9713","2018-01","1","0.055083","0.044083","-0.076328","-0.073876","0.071498","0.069987","0.052029","0.045359","0.002008","0.007734"
"P9713","2018-01","3","0.055083","0.044083","-0.046350","-0.046232","0.042825","0.040460","0.040766","0.035944","0.007936","0.008613"
"P9713","2018-01","2","0.055083","0.044083","-0.079215","-0.075618","0.058097","0.056108","0.041916","0.035991","-0.016313","-0.013167"
"P9714","2018-01","3","0.050083","0.037083","-0.049816","-0.048631","0.043177","0.040882","0.036178","0.032015","0.010798","0.010911"
"P9714","2018-01","2","0.050083","0.037083","-0.081345","-0.076868","0.057646","0.055854","0.036278","0.031783","-0.013136","-0.010321"
"P9714","2018-01","1","0.050083","0.037083","-0.078244","-0.074875","0.070895","0.069616","0.045965","0.040195","0.006421","0.011029"
"P9709","2018-02","2","-0.062917","-0.057917","0.004768","0.003574","-0.015056","-0.013940","0.002543","0.005298","-0.019865","-0.021984"
"P9709","2018-02","3","-0.062917","-0.057917","-0.002542","-0.004079","-0.007797","-0.007157","-0.000522","0.001645","-0.023423","-0.025890"
"P9709","2018-02","1","-0.062917","-0.057917","0.002388","0.001814","-0.018246","-0.017778","0.001075","0.005635","-0.037436","-0.038159"
"P9713","2018-02","3","-0.064917","-0.060917","-0.007604","-0.008673","-0.004798","-0.004227","-0.000556","0.001310","-0.018748","-0.021761"
"P9713","2018-02","2","-0.064917","-0.060917","-0.000710","-0.000544","-0.011338","-0.009533","0.002002","0.006039","-0.015021","-0.018314"
"P9713","2018-02","1","-0.064917","-0.060917","-0.002619","-0.002127","-0.012087","-0.010499","0.001596","0.007115","-0.029382","-0.032338"
"P9714","2018-02","2","-0.062917","-0.057917","0.004768","0.003574","-0.015056","-0.013940","0.002543","0.005298","-0.019865","-0.021984"
"P9714","2018-02","3","-0.062917","-0.057917","-0.002542","-0.004079","-0.007797","-0.007157","-0.000522","0.001645","-0.023423","-0.025890"
"P9714","2018-02","1","-0.062917","-0.057917","0.002388","0.001814","-0.018246","-0.017778","0.001075","0.005635","-0.037436","-0.038159"
"P9709","2018-03","1","-0.020917","-0.013917","0.067904","0.067394","-0.058941","-0.060933","-0.017757","-0.016309","-0.019920","-0.017651"
"P9709","2018-03","3","-0.020917","-0.013917","0.051595","0.053145","-0.037945","-0.035466","-0.023428","-0.023043","-0.021178","-0.020415"
"P9709","2018-03","2","-0.020917","-0.013917","0.070160","0.069794","-0.041819","-0.041806","-0.017182","-0.014583","-0.005129","-0.004118"
"P9713","2018-03","3","-0.027917","-0.022917","0.046167","0.046335","-0.033402","-0.029467","-0.020326","-0.019897","-0.015797","-0.014863"
"P9713","2018-03","2","-0.027917","-0.022917","0.063098","0.060723","-0.037220","-0.034942","-0.017377","-0.015526","0.001328","0.001418"
"P9713","2018-03","1","-0.027917","-0.022917","0.061435","0.059183","-0.051099","-0.050013","-0.020374","-0.019046","-0.010395","-0.009197"
"P9714","2018-03","3","-0.020917","-0.013917","0.051595","0.053145","-0.037945","-0.035466","-0.023428","-0.023043","-0.021178","-0.020415"
"P9714","2018-03","2","-0.020917","-0.013917","0.070160","0.069794","-0.041819","-0.041806","-0.017182","-0.014583","-0.005129","-0.004118"
"P9714","2018-03","1","-0.020917","-0.013917","0.067904","0.067394","-0.058941","-0.060933","-0.017757","-0.016309","-0.019920","-0.017651"
"P9709","2018-04","3","-0.033917","-0.034917","-0.008389","-0.005702","0.009042","0.007724","0.004618","0.005181","0.001443","0.000056"
"P9709","2018-04","2","-0.033917","-0.034917","-0.011857","-0.006388","0.012332","0.012482","0.010142","0.012717","0.001150","-0.000438"
"P9709","2018-04","1","-0.033917","-0.034917","-0.010805","-0.005673","0.014347","0.013888","0.012554","0.014629","0.007578","0.005286"
"P9713","2018-04","2","-0.034917","-0.035917","-0.015835","-0.011096","0.014598","0.015808","0.011677","0.012697","0.003386","-0.000186"
"P9713","2018-04","1","-0.034917","-0.035917","-0.014175","-0.009788","0.015716","0.016709","0.018238","0.019448","0.009208","0.005077"
"P9713","2018-04","3","-0.034917","-0.035917","-0.010316","-0.008177","0.011759","0.011380","0.007026","0.007108","0.004410","0.001320"
"P9714","2018-04","1","-0.033917","-0.034917","-0.010805","-0.005673","0.014347","0.013888","0.012554","0.014629","0.007578","0.005286"
"P9714","2018-04","3","-0.033917","-0.034917","-0.008389","-0.005702","0.009042","0.007724","0.004618","0.005181","0.001443","0.000056"
"P9714","2018-04","2","-0.033917","-0.034917","-0.011857","-0.006388","0.012332","0.012482","0.010142","0.012717","0.001150","-0.000438"
"P9709","2018-05","1","-0.001917","-0.001917","-0.019216","-0.011877","-0.007903","0.001746","0.056720","0.060526","-0.008836","-0.006989"
"P9709","2018-05","2","-0.001917","-0.001917","-0.020612","-0.013076","-0.011134","-0.006123","0.039019","0.044240","-0.001294","-0.001930"
"P9709","2018-05","3","-0.001917","-0.001917","-0.016288","-0.011477","0.001939","0.003788","0.037375","0.040251","-0.000688","-0.000362"
"P9713","2018-05","2","0.000083","0.001083","-0.018378","-0.011064","-0.011914","-0.007912","0.036777","0.043490","-0.008186","-0.009687"
"P9713","2018-05","3","0.000083","0.001083","-0.013934","-0.009958","0.001739","0.002551","0.035619","0.038931","-0.009110","-0.010570"
"P9713","2018-05","1","0.000083","0.001083","-0.017673","-0.010702","-0.011622","-0.002688","0.056307","0.060973","-0.019929","-0.019558"
"P9714","2018-05","1","-0.001917","-0.001917","-0.019216","-0.011877","-0.007903","0.001746","0.056720","0.060526","-0.008836","-0.006989"
"P9714","2018-05","2","-0.001917","-0.001917","-0.020612","-0.013076","-0.011134","-0.006123","0.039019","0.044240","-0.001294","-0.001930"
"P9714","2018-05","3","-0.001917","-0.001917","-0.016288","-0.011477","0.001939","0.003788","0.037375","0.040251","-0.000688","-0.000362"
"P9709","2018-06","1","-0.078917","-0.081917","-0.035352","-0.030562","0.029552","0.028476","0.035894","0.039536","-0.001657","-0.003611"
"P9709","2018-06","2","-0.078917","-0.081917","-0.037295","-0.032095","0.022124","0.021486","0.026209","0.027899","-0.007656","-0.008372"
"P9709","2018-06","3","-0.078917","-0.081917","-0.026361","-0.024648","0.022549","0.021463","0.021839","0.022477","-0.002780","-0.002898"
"P9713","2018-06","2","-0.077917","-0.080917","-0.039586","-0.034634","0.027729","0.029129","0.026437","0.027898","-0.007956","-0.009653"
"P9713","2018-06","1","-0.077917","-0.080917","-0.037661","-0.032848","0.034981","0.034685","0.034778","0.037786","-0.000986","-0.004440"
"P9713","2018-06","3","-0.077917","-0.080917","-0.027466","-0.026117","0.028681","0.029126","0.022333","0.023287","-0.001369","-0.001126"
"P9714","2018-06","1","-0.078917","-0.081917","-0.035352","-0.030562","0.029552","0.028476","0.035894","0.039536","-0.001657","-0.003611"
"P9714","2018-06","3","-0.078917","-0.081917","-0.026361","-0.024648","0.022549","0.021463","0.021839","0.022477","-0.002780","-0.002898"
"P9714","2018-06","2","-0.078917","-0.081917","-0.037295","-0.032095","0.022124","0.021486","0.026209","0.027899","-0.007656","-0.008372"
"P9709","2018-07","1","0.017083","0.009083","-0.006127","-0.010608","0.029226","0.027070","-0.011187","-0.014125","0.023742","0.025304"
"P9709","2018-07","2","0.017083","0.009083","-0.008638","-0.013585","0.017928","0.017631","-0.002554","-0.005527","0.022291","0.023553"
"P9709","2018-07","3","0.017083","0.009083","0.006774","0.005757","0.011831","0.010762","0.007809","0.007304","0.013638","0.016738"
"P9713","2018-07","2","0.020083","0.013083","-0.002574","-0.006585","0.014174","0.010937","0.000345","-0.002210","0.019049","0.020760"
"P9713","2018-07","1","0.020083","0.013083","-0.000259","-0.004127","0.027645","0.023232","-0.008249","-0.012001","0.020474","0.022228"
"P9713","2018-07","3","0.020083","0.013083","0.013486","0.013511","0.008155","0.007263","0.009699","0.010765","0.011721","0.015225"
"P9714","2018-07","1","0.017083","0.009083","-0.006127","-0.010608","0.029226","0.027070","-0.011187","-0.014125","0.023742","0.025304"
"P9714","2018-07","3","0.017083","0.009083","0.006774","0.005757","0.011831","0.010762","0.007809","0.007304","0.013638","0.016738"
